timestamp,ask_1_price,ask_1_size,bid_1_price,bid_1_size,ask_2_price,ask_2_size,bid_2_price,bid_2_size,ask_3_price,ask_3_size,bid_3_price,bid_3_size,ask_4_price,ask_4_size,bid_4_price,bid_4_size,ask_5_price,ask_5_size,bid_5_price,bid_5_size
1740796740000,148.96,82.363,148.95,96.76,148.97,59.704,148.94,670.758,148.98,90.006,148.93,282.703,148.99,239.102,148.92,242.137,149.0,134.991,148.91,501.884
1740796800000,148.54,94.355,148.53,161.227,148.55,293.475,148.52,29.499,148.56,149.45,148.51,176.069,148.57,93.722,148.5,573.535,148.58,50.625,148.49,334.49
1740796860000,148.74,210.425,148.73,114.007,148.75,74.123,148.72,237.505,148.76,231.453,148.71,126.165,148.77,37.613,148.7,278.661,148.78,91.457,148.69,174.713
1740796920000,148.59,102.721,148.58,527.647,148.6,142.726,148.57,167.06,148.61,141.958,148.56,289.985,148.62,40.077,148.55,219.292,148.63,150.111,148.54,205.989
1740796980000,148.77,129.701,148.76,319.847,148.78,69.465,148.75,174.155,148.79,208.539,148.74,234.603,148.8,389.558,148.73,133.409,148.81,45.994,148.72,299.677
1740797040000,148.78,154.497,148.77,65.707,148.79,76.847,148.76,63.591,148.8,118.017,148.75,328.717,148.81,141.428,148.74,185.285,148.82,412.144,148.73,170.548
1740797100000,148.06,109.569,148.05,57.106,148.07,106.682,148.04,42.741,148.08,331.1,148.03,199.374,148.09,203.278,148.02,213.546,148.1,164.489,148.01,206.33
1740797160000,147.79,112.185,147.78,86.572,147.8,27.795,147.77,50.085,147.81,88.212,147.76,134.588,147.82,131.016,147.75,428.648,147.83,255.012,147.74,106.497
1740797220000,147.47,271.797,147.46,50.509,147.48,174.14,147.45,61.214,147.49,164.249,147.44,260.966,147.5,191.389,147.43,269.531,147.51,67.254,147.42,222.869
1740797280000,147.39,60.752,147.38,243.006,147.4,104.357,147.37,48.868,147.41,103.782,147.36,53.005,147.42,260.4,147.35,180.634,147.43,57.306,147.34,266.455
1740797340000,147.76,237.32,147.75,80.476,147.77,74.969,147.74,28.913,147.78,92.734,147.73,145.664,147.79,173.054,147.72,235.371,147.8,194.545,147.71,253.036
1740797400000,147.26,112.793,147.25,53.981,147.27,316.098,147.24,22.382,147.28,168.77,147.23,125.369,147.29,162.262,147.22,50.844,147.3,71.108,147.21,251.478
1740797460000,146.97,115.016,146.96,75.323,146.98,47.709,146.95,9.22,146.99,138.646,146.94,54.873,147.0,88.766,146.93,112.958,147.01,103.488,146.92,152.671
1740797520000,147.31,61.111,147.3,253.287,147.32,3.234,147.29,344.723,147.33,20.691,147.28,148.021,147.34,76.081,147.27,248.994,147.35,101.431,147.26,321.413
1740797580000,147.59,191.434,147.58,56.224,147.6,45.615,147.57,140.878,147.61,54.098,147.56,159.612,147.62,75.845,147.55,111.16,147.63,114.434,147.54,215.209
1740797640000,147.31,162.18,147.3,0.303,147.32,24.296,147.29,123.321,147.33,8.022,147.28,29.411,147.34,46.595,147.27,109.769,147.35,215.011,147.26,215.16
1740797700000,147.19,168.32,147.18,201.427,147.2,215.546,147.17,337.956,147.21,89.419,147.16,241.778,147.22,272.194,147.15,185.517,147.23,95.199,147.14,152.846
1740797760000,147.16,209.905,147.15,73.808,147.17,68.828,147.14,157.81,147.18,114.316,147.13,239.304,147.19,225.802,147.12,248.83,147.2,914.346,147.11,159.153
1740797820000,147.29,50.437,147.28,470.425,147.3,43.223,147.27,128.365,147.31,45.236,147.26,170.598,147.32,87.71,147.25,206.293,147.33,205.845,147.24,209.12
1740797880000,147.2,336.278,147.19,101.681,147.21,182.878,147.18,234.978,147.22,38.536,147.17,190.399,147.23,128.908,147.16,177.37,147.24,106.402,147.15,218.612
1740797940000,147.25,60.255,147.24,441.449,147.26,22.199,147.23,221.454,147.27,92.584,147.22,144.267,147.28,65.08,147.21,39.516,147.29,301.04,147.2,100.868
1740798000000,147.34,76.747,147.33,310.104,147.35,17.93,147.32,201.932,147.36,63.627,147.31,114.32,147.37,83.701,147.3,117.753,147.38,315.752,147.29,242.179
1740798060000,147.39,90.498,147.38,75.151,147.4,41.458,147.37,69.51,147.41,75.922,147.36,294.195,147.42,113.081,147.35,213.4,147.43,145.167,147.34,178.731
1740798120000,147.39,69.926,147.38,359.559,147.4,22.682,147.37,282.172,147.41,22.991,147.36,254.674,147.42,33.878,147.35,146.813,147.43,68.964,147.34,98.622
1740798180000,147.53,189.484,147.52,48.56,147.54,32.626,147.51,22.373,147.55,68.554,147.5,180.416,147.56,85.711,147.49,214.227,147.57,149.137,147.48,153.845
1740798240000,147.54,165.23,147.53,48.601,147.55,169.731,147.52,225.749,147.56,97.477,147.51,209.554,147.57,24.02,147.5,246.011,147.58,144.657,147.49,276.544
1740798300000,147.36,92.752,147.35,79.846,147.37,116.204,147.34,61.619,147.38,194.141,147.33,98.762,147.39,190.727,147.32,100.433,147.4,126.476,147.31,286.433
1740798360000,146.74,27.683,146.73,295.045,146.75,58.357,146.72,116.461,146.76,125.05,146.71,47.268,146.77,84.71,146.7,62.508,146.78,181.937,146.69,69.223
1740798420000,146.73,11.976,146.72,312.546,146.74,141.091,146.71,58.501,146.75,35.541,146.7,151.382,146.76,73.034,146.69,223.892,146.77,289.268,146.68,185.751
1740798480000,146.75,85.585,146.74,247.946,146.76,54.402,146.73,56.433,146.77,195.496,146.72,158.697,146.78,159.089,146.71,131.837,146.79,236.905,146.7,98.728
1740798540000,146.68,96.956,146.67,410.689,146.69,145.241,146.66,163.926,146.7,96.227,146.65,95.934,146.71,283.875,146.64,95.267,146.72,175.391,146.63,172.86
1740798600000,146.79,93.807,146.78,69.713,146.8,34.366,146.77,78.995,146.81,121.407,146.76,65.967,146.82,131.617,146.75,65.498,146.83,197.834,146.74,217.119
1740798660000,147.12,0.6,147.11,373.553,147.13,37.099,147.1,162.327,147.14,66.809,147.09,118.097,147.15,153.107,147.08,163.773,147.16,315.341,147.07,128.151
1740798720000,147.11,93.191,147.1,235.52,147.12,76.344,147.09,171.292,147.13,50.559,147.08,242.398,147.14,85.097,147.07,251.655,147.15,209.551,147.06,231.058
1740798780000,147.18,76.671,147.17,243.084,147.19,240.618,147.16,92.342,147.2,85.767,147.15,166.746,147.21,80.985,147.14,149.148,147.22,343.089,147.13,134.275
1740798840000,147.09,318.639,147.08,63.135,147.1,32.423,147.07,30.402,147.11,84.144,147.06,137.742,147.12,212.983,147.05,78.364,147.13,133.887,147.04,143.768
1740798900000,147.09,543.22,147.08,152.999,147.1,176.629,147.07,27.874,147.11,42.132,147.06,139.025,147.12,74.326,147.05,66.395,147.13,184.497,147.04,121.703
1740798960000,146.99,118.693,146.98,172.237,147.0,189.848,146.97,56.749,147.01,52.332,146.96,53.739,147.02,164.326,146.95,90.082,147.03,241.49,146.94,144.725
1740799020000,147.07,88.926,147.06,191.409,147.08,154.159,147.05,109.349,147.09,354.607,147.04,105.221,147.1,235.12,147.03,71.223,147.11,366.484,147.02,187.18
1740799080000,146.99,101.585,146.98,361.363,147.0,19.502,146.97,50.32,147.01,201.814,146.96,64.242,147.02,205.97,146.95,117.31,147.03,151.794,146.94,124.628
1740799140000,147.16,130.167,147.15,317.656,147.17,171.035,147.14,81.601,147.18,149.831,147.13,207.927,147.19,373.331,147.12,154.212,147.2,297.617,147.11,228.597
1740799200000,147.02,473.985,147.01,5.701,147.03,214.116,147.0,76.773,147.04,103.964,146.99,130.272,147.05,96.472,146.98,39.217,147.06,202.051,146.97,157.467
1740799260000,147.04,358.821,147.03,19.453,147.05,60.517,147.02,12.527,147.06,213.845,147.01,84.463,147.07,118.49,147.0,230.323,147.08,299.751,146.99,237.253
1740799320000,147.05,266.918,147.04,124.785,147.06,101.875,147.03,42.32,147.07,210.957,147.02,153.809,147.08,205.456,147.01,339.783,147.09,302.888,147.0,360.373
1740799380000,146.99,140.321,146.98,270.125,147.0,18.551,146.97,86.497,147.01,94.273,146.96,138.933,147.02,172.807,146.95,142.693,147.03,181.161,146.94,140.673
1740799440000,147.04,79.383,147.03,320.354,147.05,146.266,147.02,78.537,147.06,111.907,147.01,188.554,147.07,160.873,147.0,77.838,147.08,161.079,146.99,306.619
1740799500000,146.97,119.919,146.96,185.905,146.98,99.839,146.95,126.725,146.99,128.329,146.94,40.796,147.0,74.794,146.93,25.481,147.01,268.11,146.92,95.999
1740799560000,146.78,253.869,146.77,190.19,146.79,158.401,146.76,60.388,146.8,97.39,146.75,155.266,146.81,128.947,146.74,137.383,146.82,317.421,146.73,159.996
1740799620000,146.84,249.966,146.83,102.654,146.85,112.499,146.82,25.056,146.86,198.398,146.81,66.874,146.87,70.632,146.8,186.111,146.88,121.468,146.79,146.717
1740799680000,146.78,169.433,146.77,126.918,146.79,176.999,146.76,82.754,146.8,262.626,146.75,105.109,146.81,119.565,146.74,202.867,146.82,182.222,146.73,197.97
1740799740000,146.94,91.307,146.93,420.474,146.95,12.65,146.92,129.559,146.96,53.835,146.91,89.831,146.97,95.185,146.9,148.864,146.98,202.724,146.89,286.643
1740799800000,146.75,119.778,146.74,221.402,146.76,94.849,146.73,93.874,146.77,149.971,146.72,184.672,146.78,226.019,146.71,279.378,146.79,228.581,146.7,255.355
1740799860000,147.01,66.34,147.0,307.721,147.02,44.16,146.99,294.98,147.03,120.525,146.98,202.132,147.04,66.363,146.97,101.68,147.05,253.737,146.96,153.542
1740799920000,146.79,283.689,146.78,114.538,146.8,81.529,146.77,61.462,146.81,112.501,146.76,169.55,146.82,104.61,146.75,183.807,146.83,181.605,146.74,269.759
1740799980000,146.96,0.517,146.95,279.951,146.97,83.086,146.94,124.497,146.98,191.256,146.93,94.124,146.99,276.078,146.92,127.019,147.0,351.549,146.91,235.654
1740800040000,147.14,474.06,147.13,61.544,147.15,262.6,147.12,3.118,147.16,87.988,147.11,77.863,147.17,102.091,147.1,50.367,147.18,245.155,147.09,162.534
1740800100000,147.18,406.361,147.17,5.527,147.19,232.571,147.16,20.807,147.2,130.838,147.15,47.129,147.21,94.061,147.14,78.71,147.22,155.767,147.13,170.825
1740800160000,146.96,143.566,146.95,99.524,146.97,253.23,146.94,40.287,146.98,126.503,146.93,90.571,146.99,294.887,146.92,97.029,147.0,117.276,146.91,190.484
1740800220000,147.0,270.191,146.99,26.587,147.01,193.408,146.98,72.332,147.02,117.356,146.97,124.78,147.03,157.481,146.96,176.026,147.04,284.267,146.95,109.294
1740800280000,147.13,160.945,147.12,128.816,147.14,55.241,147.11,29.823,147.15,104.234,147.1,85.8,147.16,150.262,147.09,132.841,147.17,182.003,147.08,169.857
1740800340000,147.14,131.675,147.13,103.673,147.15,180.416,147.12,87.685,147.16,216.329,147.11,111.038,147.17,173.769,147.1,133.211,147.18,319.893,147.09,188.256
1740800400000,147.11,347.761,147.1,79.63,147.12,183.425,147.09,16.094,147.13,229.291,147.08,93.206,147.14,369.288,147.07,105.112,147.15,259.915,147.06,155.784
1740800460000,147.07,300.543,147.06,48.931,147.08,391.869,147.05,80.24,147.09,217.452,147.04,110.372,147.1,118.366,147.03,66.77,147.11,223.289,147.02,148.522
1740800520000,146.92,114.38,146.91,258.564,146.93,65.784,146.9,130.86,146.94,231.617,146.89,137.942,146.95,676.43,146.88,217.698,146.96,234.365,146.87,115.725
1740800580000,146.61,469.146,146.6,2.807,146.62,63.521,146.59,0.37,146.63,102.585,146.58,417.955,146.64,229.433,146.57,100.91,146.65,309.669,146.56,97.335
1740800640000,146.64,146.171,146.63,116.404,146.65,37.112,146.62,179.122,146.66,150.402,146.61,215.408,146.67,168.098,146.6,318.135,146.68,132.338,146.59,386.017
1740800700000,146.43,96.367,146.42,154.539,146.44,7.766,146.41,332.754,146.45,137.683,146.4,90.093,146.46,132.21,146.39,20.022,146.47,228.557,146.38,92.375
1740800760000,146.37,69.153,146.36,288.888,146.38,34.584,146.35,86.583,146.39,171.51,146.34,95.372,146.4,311.516,146.33,160.38,146.41,219.364,146.32,534.731
1740800820000,146.46,332.346,146.45,63.254,146.47,174.002,146.44,55.316,146.48,222.47,146.43,136.155,146.49,490.808,146.42,161.739,146.5,671.737,146.41,179.693
1740800880000,146.76,63.25,146.75,170.742,146.77,19.555,146.74,84.009,146.78,43.379,146.73,235.613,146.79,208.526,146.72,185.462,146.8,256.918,146.71,295.444
1740800940000,146.72,301.767,146.71,55.773,146.73,99.092,146.7,134.787,146.74,111.463,146.69,131.214,146.75,78.499,146.68,255.479,146.76,163.95,146.67,271.841
1740801000000,146.66,207.87,146.65,93.891,146.67,161.984,146.64,32.139,146.68,254.315,146.63,95.822,146.69,220.734,146.62,154.856,146.7,75.176,146.61,193.211
1740801060000,146.48,145.243,146.47,99.659,146.49,117.023,146.46,106.648,146.5,240.585,146.45,194.062,146.51,262.448,146.44,177.565,146.52,263.337,146.43,168.106
1740801120000,146.66,69.147,146.65,224.941,146.67,31.986,146.64,57.42,146.68,125.041,146.63,130.933,146.69,263.596,146.62,333.665,146.7,126.763,146.61,356.257
1740801180000,146.61,278.373,146.6,3.537,146.62,298.999,146.59,31.428,146.63,121.854,146.58,47.754,146.64,284.912,146.57,127.18,146.65,121.656,146.56,337.472
1740801240000,146.42,0.479,146.41,303.428,146.43,39.673,146.4,194.816,146.44,71.775,146.39,118.485,146.45,210.442,146.38,178.419,146.46,449.451,146.37,112.267
1740801300000,146.31,220.161,146.3,79.362,146.32,92.315,146.29,215.936,146.33,113.305,146.28,64.982,146.34,322.231,146.27,134.989,146.35,246.688,146.26,251.919
1740801360000,145.96,8.518,145.95,265.026,145.97,6.803,145.94,94.958,145.98,7.746,145.93,66.087,145.99,39.469,145.92,119.039,146.0,90.613,145.91,103.729
1740801420000,145.8,322.836,145.79,90.303,145.81,154.792,145.78,2.171,145.82,387.727,145.77,21.764,145.83,957.381,145.76,30.353,145.84,2545.72,145.75,115.479
1740801480000,145.65,200.49,145.64,71.917,145.66,17.734,145.63,57.96,145.67,54.188,145.62,174.799,145.68,152.2,145.61,192.211,145.69,146.732,145.6,83.491
1740801540000,145.68,232.362,145.67,104.267,145.69,225.036,145.66,14.97,145.7,250.809,145.65,157.762,145.71,100.366,145.64,112.077,145.72,87.626,145.63,397.925
1740801600000,145.4,377.913,145.39,1.446,145.41,69.828,145.38,0.457,145.42,72.669,145.37,323.866,145.43,20.404,145.36,200.373,145.44,45.92,145.35,226.581
1740801660000,145.56,179.928,145.55,73.227,145.57,142.414,145.54,4.401,145.58,150.546,145.53,131.158,145.59,59.446,145.52,111.737,145.6,48.185,145.51,251.301
1740801720000,145.5,142.276,145.49,64.657,145.51,38.566,145.48,51.17,145.52,111.975,145.47,45.527,145.53,61.743,145.46,168.363,145.54,191.749,145.45,148.587
1740801780000,145.72,30.768,145.71,338.586,145.73,8.85,145.7,170.518,145.74,37.002,145.69,97.601,145.75,141.138,145.68,275.766,145.76,57.976,145.67,233.381
1740801840000,146.03,71.819,146.02,118.065,146.04,74.054,146.01,154.385,146.05,203.46,146.0,83.939,146.06,390.139,145.99,125.604,146.07,251.295,145.98,148.994
1740801900000,145.81,354.53,145.8,72.533,145.82,95.053,145.79,24.264,145.83,55.287,145.78,66.349,145.84,127.55,145.77,315.268,145.85,149.354,145.76,283.653
1740801960000,145.82,522.577,145.81,16.707,145.83,257.809,145.8,14.378,145.84,194.377,145.79,78.677,145.85,146.343,145.78,129.372,145.86,160.094,145.77,303.826
1740802020000,145.85,69.865,145.84,213.555,145.86,41.588,145.83,148.673,145.87,132.638,145.82,240.693,145.88,140.588,145.81,152.421,145.89,123.62,145.8,187.472
1740802080000,145.95,168.581,145.94,115.117,145.96,90.877,145.93,64.425,145.97,177.485,145.92,179.533,145.98,328.755,145.91,413.721,145.99,1343.479,145.9,263.619
1740802140000,146.13,0.764,146.12,375.673,146.14,4.893,146.11,169.092,146.15,6.737,146.1,267.484,146.16,51.059,146.09,233.891,146.17,47.805,146.08,119.701
1740802200000,146.29,98.24,146.28,186.129,146.3,16.906,146.27,122.572,146.31,61.745,146.26,119.591,146.32,124.004,146.25,354.99,146.33,185.363,146.24,382.896
1740802260000,146.47,257.339,146.46,112.326,146.48,180.799,146.45,19.545,146.49,202.539,146.44,62.7,146.5,141.357,146.43,25.683,146.51,241.039,146.42,342.692
1740802320000,146.37,103.586,146.36,83.248,146.38,118.132,146.35,20.279,146.39,238.9,146.34,175.611,146.4,212.976,146.33,189.648,146.41,125.732,146.32,267.703
1740802380000,146.34,71.994,146.33,131.393,146.35,13.76,146.32,107.711,146.36,38.118,146.31,237.219,146.37,49.066,146.3,383.968,146.38,50.885,146.29,350.257
1740802440000,146.47,460.422,146.46,95.353,146.48,284.43,146.45,19.628,146.49,178.085,146.44,39.214,146.5,184.681,146.43,95.039,146.51,110.11,146.42,193.099
1740802500000,146.53,217.501,146.52,95.38,146.54,131.798,146.51,52.873,146.55,214.071,146.5,136.903,146.56,169.826,146.49,281.31,146.57,95.193,146.48,187.527
1740802560000,146.44,82.508,146.43,173.963,146.45,26.137,146.42,156.537,146.46,45.946,146.41,160.64,146.47,100.867,146.4,126.045,146.48,135.487,146.39,126.488
1740802620000,146.41,320.611,146.4,68.851,146.42,26.384,146.39,110.416,146.43,72.041,146.38,379.698,146.44,175.785,146.37,67.106,146.45,243.809,146.36,182.511
1740802680000,146.42,3.124,146.41,149.543,146.43,174.672,146.4,144.595,146.44,50.073,146.39,407.131,146.45,38.891,146.38,234.669,146.46,104.796,146.37,314.434
1740802740000,146.43,64.087,146.42,333.227,146.44,14.246,146.41,162.921,146.45,64.329,146.4,84.086,146.46,114.573,146.39,98.705,146.47,204.03,146.38,278.415
1740802800000,146.46,71.773,146.45,174.585,146.47,124.552,146.44,79.541,146.48,207.863,146.43,86.491,146.49,148.636,146.42,85.522,146.5,56.748,146.41,292.517
1740802860000,146.41,346.835,146.4,79.075,146.42,178.27,146.39,120.01,146.43,126.727,146.38,81.502,146.44,186.263,146.37,129.903,146.45,277.264,146.36,323.641
1740802920000,146.34,232.792,146.33,93.57,146.35,67.77,146.32,38.756,146.36,189.892,146.31,117.139,146.37,285.226,146.3,52.073,146.38,351.173,146.29,239.245
1740802980000,146.2,229.216,146.19,142.716,146.21,30.608,146.18,80.732,146.22,136.887,146.17,167.808,146.23,298.901,146.16,139.91,146.24,239.642,146.15,337.261
1740803040000,146.2,43.023,146.19,249.356,146.21,47.143,146.18,67.967,146.22,121.571,146.17,40.448,146.23,364.45,146.16,117.991,146.24,261.211,146.15,254.476
1740803100000,146.33,415.922,146.32,73.56,146.34,172.622,146.31,47.925,146.35,168.331,146.3,63.425,146.36,253.492,146.29,62.706,146.37,263.27,146.28,89.213
1740803160000,146.42,79.381,146.41,147.987,146.43,32.949,146.4,44.165,146.44,75.723,146.39,64.217,146.45,153.454,146.38,94.128,146.46,214.391,146.37,165.644
1740803220000,146.56,58.56,146.55,369.651,146.57,72.216,146.54,149.618,146.58,98.502,146.53,226.914,146.59,213.198,146.52,75.341,146.6,172.862,146.51,197.802
1740803280000,146.5,105.542,146.49,200.213,146.51,68.107,146.48,58.122,146.52,107.733,146.47,134.165,146.53,211.359,146.46,148.822,146.54,209.379,146.45,209.933
1740803340000,146.33,285.04,146.32,59.804,146.34,366.239,146.31,120.074,146.35,186.879,146.3,6.761,146.36,327.291,146.29,154.112,146.37,375.904,146.28,354.84
1740803400000,145.95,51.972,145.94,413.858,145.96,3.171,145.93,90.853,145.97,41.542,145.92,73.758,145.98,243.093,145.91,249.513,145.99,184.162,145.9,189.563
1740803460000,145.94,227.271,145.93,189.625,145.95,300.459,145.92,105.313,145.96,26.978,145.91,37.838,145.97,74.099,145.9,134.882,145.98,341.295,145.89,250.708
1740803520000,145.96,244.365,145.95,107.607,145.97,106.644,145.94,149.688,145.98,178.577,145.93,160.518,145.99,82.192,145.92,259.334,146.0,190.41,145.91,585.313
1740803580000,145.79,137.883,145.78,79.368,145.8,435.39,145.77,594.217,145.81,65.582,145.76,169.827,145.82,99.362,145.75,173.26,145.83,176.6,145.74,218.042
1740803640000,145.83,105.291,145.82,180.486,145.84,5.183,145.81,129.805,145.85,32.999,145.8,321.073,145.86,94.231,145.79,234.326,145.87,174.66,145.78,253.726
1740803700000,145.92,129.517,145.91,106.821,145.93,81.799,145.9,198.161,145.94,107.405,145.89,526.571,145.95,67.369,145.88,425.553,145.96,120.119,145.87,402.608
1740803760000,145.93,305.619,145.92,87.276,145.94,131.213,145.91,70.504,145.95,144.148,145.9,142.82,145.96,92.769,145.89,239.579,145.97,131.106,145.88,570.098
1740803820000,146.27,298.959,146.26,58.578,146.28,176.119,146.25,54.309,146.29,187.146,146.24,133.255,146.3,273.201,146.23,188.977,146.31,376.32,146.22,317.662
1740803880000,146.3,301.035,146.29,106.27,146.31,242.39,146.28,15.999,146.32,128.102,146.27,76.483,146.33,72.685,146.26,79.467,146.34,130.336,146.25,292.007
1740803940000,146.2,77.811,146.19,104.541,146.21,141.41,146.18,56.443,146.22,90.7,146.17,106.897,146.23,217.136,146.16,75.134,146.24,318.818,146.15,124.796
1740804000000,146.23,113.859,146.22,299.52,146.24,68.852,146.21,178.996,146.25,99.956,146.2,156.129,146.26,230.87,146.19,68.385,146.27,288.052,146.18,216.234
1740804060000,146.41,371.211,146.4,53.86,146.42,328.631,146.39,55.861,146.43,133.76,146.38,140.294,146.44,94.984,146.37,119.358,146.45,170.635,146.36,230.788
1740804120000,146.21,5.262,146.2,461.133,146.22,2.017,146.19,264.148,146.23,5.853,146.18,301.204,146.24,31.78,146.17,250.04,146.25,193.104,146.16,225.192
1740804180000,146.2,281.954,146.19,63.594,146.21,67.104,146.18,141.896,146.22,119.739,146.17,74.593,146.23,128.569,146.16,151.791,146.24,197.81,146.15,124.66
